fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns
89,./playback/STIMULI/chinese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST,0.0,6.037999999999999,6.629,1,2.238887597184828,24.885780968436485,26.574668174456807,112.05376909368357,1.8348752782390356,2.708115504411282,35.76689458520753,0,2.55
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.372999999999999,6.98,1,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.870007971399758,32.13290672250538,0,2.87
25,./playback/STIMULI/chinese/wavFilesTest/BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav,1,1,TEST,0.0,5.983,6.346,1,15.785932142493564,21.731479605509872,22.043506472918047,96.19027774813009,1.1979025381444632,1.3666555789770172,32.224803998503816,0,2.77
68,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav,1,1,TEST,0.0,6.972,7.678999999999999,1,6.698808067622309,25.53359465759342,30.509862513653957,180.28175763728632,0.8400687585935387,1.171605591467241,32.23968995352012,0,3.84
10,./playback/STIMULI/chinese/wavFilesTest/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,1,TEST,0.0,5.722,6.1129999999999995,1,0.8477878537332799,34.143805586869995,34.705981991844695,22.369341553423965,1.867454860906422,0.07633741604887234,36.51343330060962,0,3.07
94,./playback/STIMULI/chinese/wavFilesTest/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav,1,1,TEST,0.0,8.133,8.635,1,5.562069735992793,26.44501900800399,27.041085092425025,53.076856816184375,2.2052458562037787,1.8737316333778722,28.20800593373217,0,3.52
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.695,6.122999999999999,1,13.580959959564325,30.85798036148776,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693577,62.517194591080404,0,2.8
21,./playback/STIMULI/chinese/wavFilesTest/BAC009S0060W0354_BAC009S0714W0158_03_64_nspkrs_2.wav,2,2,TEST,0.0,7.3839999999999995,8.925,1,9.289232317893394,34.23701918153973,35.84225468074894,195.11012024085318,1.5563857558152314,1.6851956397030818,60.20019852603935,0,3.64
43,./playback/STIMULI/chinese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.231,7.66,1,7.409390303869088,14.732006633952441,15.689314924439419,2.5317311268468075,1.1718283322494916,1.139801363358444,35.564605224602516,0,2.99
104,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0384_BAC009S0902W0364_03_81_nspkrs_2.wav,2,2,TEST,0.0,7.724,8.276,1,0.29615280007803335,24.67099388083017,26.232812078786424,176.004075899305,2.496103318960712,1.730063099306264,50.63388561216623,0,3.81
91,./playback/STIMULI/chinese/wavFilesTest/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav,1,1,TEST,0.0,7.841,8.425,1,4.410498384272614,28.470038527413024,29.44987411409563,22.144225325581317,0.6604920217887429,1.1300667319978572,25.990682570374567,0,3.02
100,./playback/STIMULI/chinese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST,0.0,6.252000000000001,10.902999999999999,1,3.667108239524538,13.625437095490495,17.66931990873678,66.78150855066815,1.1032135992087166,2.254204913222381,37.253779716265484,0,2.56
57,./playback/STIMULI/chinese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav,2,2,TEST,0.0,8.003,8.399,1,3.990418716928417,27.248367915822236,35.697095157732235,48.34650663529311,7.4811408155425205,0.688933358053589,42.25291119702606,0,4.73
22,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav,2,2,TEST,0.0,7.721,7.721,1,0.26044489131489,17.577181660665772,21.053585579812832,27.80154351262638,0.6918958361987215,2.128282808630132,34.12290364607102,0,3.62
52,./playback/STIMULI/chinese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav,2,2,TEST,0.0,5.654,6.314,1,12.944616817064173,35.93261353011191,39.876686257271295,331.83839889501036,1.2071574414783246,3.6952229991245247,52.79589885382871,0,2.78
6,./playback/STIMULI/english/wavFilesTest/1089-134691-0018_1089-134686-0027_03_09_nspkrs_1.wav,1,1,TRAIN,0.0,5.9110000000000005,8.611,1,28.5586218662109,30.191512995299558,31.038729824951776,56.67011794163267,0.41750823463335607,1.8467937949338449,0.0,1,3.09
1,./playback/STIMULI/english/wavFilesTest/1034-121119-0041_1034-121119-0035_04_62_nspkrs_1.wav,1,1,TRAIN,0.0,7.513999999999999,8.88,1,9.451303362389353,13.91811725604838,14.389551011274909,44.85960516292255,1.8360591841063467,1.6275423799269078,0.0,1,4.62
8,./playback/STIMULI/english/wavFilesTest/1098-133695-0077_211-122442-0035_04_80_nspkrs_2.wav,2,1,TRAIN,0.0,9.212,10.435,1,0.24029198283147934,31.278348284518653,33.52054396587117,177.85340939883457,2.0217379591149083,1.7244452587651296,0.0,1,4.8
10,./playback/STIMULI/english/wavFilesTest/1160-139717-0011_1455-138263-0002_04_55_nspkrs_2.wav,2,2,TRAIN,0.0,7.917999999999999,8.959,1,1.2751155464105892,31.670513931558634,34.076011280335095,277.0564974511926,0.607280329552994,3.35437188273778,0.0,1,4.55
4,./playback/STIMULI/english/wavFilesTest/1081-125237-0096_1081-125237-0009_02_92_nspkrs_1.wav,1,1,TRAIN,0.0,5.587999999999999,6.612,1,3.763099537161594,35.802490348166025,36.958006784115874,116.60561328822718,1.1580928207775685,0.48429382817202793,0.0,1,2.92
7,./playback/STIMULI/english/wavFilesTest/1093-132891-0112_7395-89882-0032_03_45_nspkrs_2.wav,2,2,TRAIN,0.0,8.076,8.749,1,3.109000477036574,35.939603568802944,37.90496289565433,252.40195678092712,5.689750317653383,3.837683674728183,0.0,1,3.45
5,./playback/STIMULI/english/wavFilesTest/1089-134686-0032_7832-258250-0055_04_09_nspkrs_2.wav,2,2,TRAIN,0.0,8.324,8.999,1,1.9877556887880274,28.593135202734796,29.59680940855299,161.05934646394257,2.2566156961363397,0.9038623467895803,0.0,1,4.09
9,./playback/STIMULI/english/wavFilesTest/115-122944-0032_4899-32637-0006_04_54_nspkrs_2.wav,2,2,TRAIN,0.0,9.655,10.224,1,23.096301910713663,33.07204750427069,35.22058573618499,354.9477138784841,7.612270097125251,2.9701834213967544,0.0,1,4.54
15,./playback/STIMULI/english/wavFilesTest/126-122467-0042_126-122467-0021_02_90_nspkrs_1.wav,1,1,TRAIN,0.0,7.327000000000001,8.862,1,0.9732841456903429,28.55826046636859,29.580842273899375,65.20425520665805,0.1678875189482163,2.756160577872052,0.0,1,2.9
14,./playback/STIMULI/english/wavFilesTest/1259-27120-0025_1259-137770-0014_02_90_nspkrs_1.wav,1,1,TRAIN,0.0,7.193,8.074,1,60.14067819046366,27.05757485000099,34.5927910350199,257.90977992328806,3.058566161381526,1.6474408387453678,0.0,1,2.9
26,./playback/STIMULI/english/wavFilesTest/1752-16632-0048_288-130994-0034_04_76_nspkrs_2.wav,2,2,TEST,0.0,8.082,8.932,1,3.2320191055315206,44.069629073428636,45.18859999452063,104.77169893141706,3.940639054460606,0.7979726382191217,63.06380715208988,1,4.76
20,./playback/STIMULI/english/wavFilesTest/1462-170145-0019_2764-36616-0000_02_69_nspkrs_2.wav,2,1,TEST,0.0,6.19,7.063,1,0.3420425676878551,77.46224772761633,79.04202880220348,963.9539886956607,8.037567801806393,4.551805018444043,47.22192561889218,1,2.69
106,./playback/STIMULI/english/wavFilesTest/8190-284435-0012_8190-284435-0011_03_78_nspkrs_1.wav,1,1,TEST,0.0,6.54,7.239,1,120.05767545834055,49.242096176062525,52.90886934357812,112.62131916055307,2.763900984966872,0.4433149999688055,38.472674967795065,1,3.78
45,./playback/STIMULI/english/wavFilesTest/2514-149482-0072_5105-28240-0007_04_95_nspkrs_2.wav,2,2,TEST,0.0,9.676,11.577,1,6.640074130876073,62.52551089468934,63.295951156849085,622.8318262942535,4.0593658304697104,2.59192663184713,41.177223693485146,1,4.95
38,./playback/STIMULI/english/wavFilesTest/2319-138656-0042_6553-82558-0023_02_75_nspkrs_2.wav,2,2,TEST,0.0,5.593,9.561,1,45.858160927645415,53.289956734639595,53.701409341594484,84.09766028736067,1.7806558805662664,1.2525917154269735,52.86982189853496,1,2.75
82,./playback/STIMULI/english/wavFilesTest/5339-14134-0036_667-105002-0041_02_83_nspkrs_2.wav,2,1,TEST,0.0,5.684,7.106,1,7.8972914666054805,27.64059173235791,28.805699514477446,109.27105780649288,2.6204947995580135,4.877882824628514,44.7366336324253,1,2.83
25,./playback/STIMULI/english/wavFilesTest/1594-135914-0052_5776-46889-0111_03_56_nspkrs_2.wav,2,2,TEST,0.0,7.144,7.672999999999999,1,0.9510370453311339,48.133883368963794,48.57200043490821,478.1798171344604,4.758491256846661,4.574607222677784,44.72670437173331,1,3.56
55,./playback/STIMULI/english/wavFilesTest/3185-163505-0080_3185-163505-0041_02_78_nspkrs_1.wav,1,1,TEST,0.0,5.917000000000001,6.545,1,62.97549070815835,37.44929697487991,39.058718952788624,218.95564109781913,2.7438511698670656,2.2623159337921237,45.55455989402227,1,2.78
29,./playback/STIMULI/english/wavFilesTest/1811-129443-0075_3370-163384-0042_04_21_nspkrs_2.wav,2,2,TEST,0.0,7.122000000000001,7.821000000000001,1,0.3786103260383129,45.371030822716996,46.93777115414812,254.26381444159398,2.6810160563539718,0.21443380789287403,55.0743267018663,1,4.21
23,./playback/STIMULI/english/wavFilesTest/1552-140651-0035_2368-157057-0033_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.306000000000001,9.232000000000001,1,2.0548390651559885,50.95346398686653,51.596961832296756,374.91639091570573,0.5587854719644003,3.3389191065409562,54.24883970078372,1,3.98
66,./playback/STIMULI/english/wavFilesTest/3989-182394-0036_3989-182394-0023_04_37_nspkrs_1.wav,1,1,TEST,0.0,7.16,8.339,1,21.75743784679949,26.5306593737553,28.768115551164513,66.56576655660842,0.33795340957738773,0.2158791296028113,28.23791396916369,1,4.37
79,./playback/STIMULI/english/wavFilesTest/4854-24731-0065_7139-75360-0016_04_69_nspkrs_2.wav,2,2,TEST,0.0,9.722000000000001,10.493,1,2.391929178733392,46.76614479125434,47.656286875637846,260.19210786430796,0.04707764849432827,5.03594870592552,58.817747080211625,1,4.69
49,./playback/STIMULI/english/wavFilesTest/2823-160964-0029_5104-33406-0021_04_71_nspkrs_2.wav,2,2,TEST,0.0,9.395,9.558,1,8.082566994123624,25.53944170845349,26.642378017454845,21.319940467325694,2.0107766277342947,0.17054566172876662,50.27002315217958,1,4.71
40,./playback/STIMULI/english/wavFilesTest/2388-153728-0008_6925-80680-0016_04_72_nspkrs_2.wav,2,2,TEST,0.0,8.38,10.214,1,3.014581169373159,45.06997370212875,45.41067112427393,314.28048715929776,0.29981787446184427,2.5023467153811225,43.935911521667606,1,4.72
109,./playback/STIMULI/english/wavFilesTest/8848-293963-0036_8848-293963-0009_04_54_nspkrs_1.wav,1,1,TEST,0.0,7.403,8.982000000000001,1,12.768573597286007,22.358019671034352,23.05158507386249,17.176156316363404,3.3922476249948,1.7593918637960542,35.23683564175536,1,4.54
84,./playback/STIMULI/english/wavFilesTest/5386-8684-0046_5386-4145-0024_03_67_nspkrs_1.wav,1,1,TEST,0.0,8.397,8.934,1,1.895499617816526,31.341401677218133,31.87496541483004,113.48400807824817,2.3078235534311844,1.458548779236125,29.493664467047882,1,3.67
71,./playback/STIMULI/english/wavFilesTest/4051-11218-0046_4051-11217-0034_04_76_nspkrs_1.wav,1,1,TEST,0.0,7.725,9.548,1,58.81359054842821,30.598964948591927,36.615289849432955,269.02169124704153,3.6691850397867913,1.8947732496519194,35.860489043408556,1,4.76
72,./playback/STIMULI/english/wavFilesTest/4108-2772-0031_5389-4861-0003_04_14_nspkrs_2.wav,2,2,TEST,0.0,8.192,8.789,1,0.8160029609488078,29.59987712458045,30.489068349712056,142.93214551887013,0.9959708561027885,0.22797506565670744,44.55649689041951,1,4.14
60,./playback/STIMULI/english/wavFilesTest/3370-756-0029_3370-163384-0015_04_26_nspkrs_1.wav,1,2,TEST,0.0,8.15,8.777999999999999,1,90.77950896174983,28.629694030868624,32.66845875362387,182.51438310829008,0.3685559757807422,0.07837404886568322,46.8501536198751,1,4.26
41,./playback/STIMULI/english/wavFilesTest/2393-144496-0100_2393-144496-0061_04_77_nspkrs_1.wav,1,1,TEST,0.0,7.426,8.107999999999999,1,19.301501313872194,22.421848523387446,23.826822213866254,83.37505877831882,0.7148216771819431,3.6068351771867384,32.40452405573613,1,4.77
17,./playback/STIMULI/english/wavFilesTest/1284-1181-0021_1284-1180-0013_02_70_nspkrs_1.wav,1,1,TEST,0.0,6.504,7.0,1,87.99308537919256,30.679177177481794,39.29818348517943,19.789304416606797,3.651750372747646,1.7341813093516265,43.775009018584534,1,2.7
33,./playback/STIMULI/english/wavFilesTest/210-129396-0102_2843-152918-0078_04_05_nspkrs_2.wav,2,2,TEST,0.0,8.963,9.507,1,5.646280012759959,34.25374380728362,35.7273227439746,7.050834241155883,0.6070045265337782,1.5574029645323861,47.36959484508996,1,4.05
63,./playback/STIMULI/english/wavFilesTest/3615-14677-0003_6865-95959-0002_04_75_nspkrs_2.wav,2,2,TEST,0.0,9.391,9.919,1,8.272770451338033,28.1076795771132,29.81682381967572,447.1433677097134,2.964293186787252,5.408703624902259,53.74421824387025,1,4.75
107,./playback/STIMULI/english/wavFilesTest/8297-275154-0021_8705-290363-0058_04_81_nspkrs_2.wav,2,2,TEST,0.0,9.335,9.607999999999999,1,3.776261786155203,28.656789040644547,30.084313667432497,19.863097842431955,2.6928446029564004,1.4112486519839251,43.04244599202957,1,4.81
94,./playback/STIMULI/english/wavFilesTest/5968-61356-0016_5968-55202-0008_03_66_nspkrs_1.wav,1,1,TEST,0.0,7.935,8.387,1,35.22449687573547,43.805281827237515,44.280384946885285,215.80757049860904,1.2560340901911236,1.99767088354902,46.180709869594445,1,3.66
69,./playback/STIMULI/english/wavFilesTest/403-128339-0052_403-126855-0027_02_56_nspkrs_1.wav,1,1,TEST,0.0,7.19,7.886,1,138.44743184888682,34.841884139705776,48.09943988109614,80.91866907406182,1.055310790906951,1.9788561926638124,42.27176140186809,1,2.56
90,./playback/STIMULI/english/wavFilesTest/5740-97610-0037_6782-61316-0044_03_73_nspkrs_2.wav,2,2,TEST,0.0,7.492000000000001,7.891,1,2.603571662225221,58.583670241124516,60.32399699339544,373.9779584701172,6.330056241684231,0.23560169867297986,37.599378576080746,1,3.73
18,./playback/STIMULI/english/wavFilesTest/1337-10674-0044_1337-10674-0016_04_96_nspkrs_1.wav,1,1,TEST,0.0,7.888,8.573,1,31.039183321451645,20.757245651236737,22.346350156149835,35.59333303858165,1.694377876220683,1.9566920245199384,32.42354920513878,1,4.96
22,./playback/STIMULI/english/wavFilesTest/1498-140041-0041_1498-140040-0009_05_01_nspkrs_1.wav,1,1,TEST,0.0,9.255,9.818999999999999,1,16.818200615048994,21.449390597869307,26.345861203650344,233.11502016454176,0.24544969623647717,5.111102749955691,37.14692940999015,1,5.01
98,./playback/STIMULI/english/wavFilesTest/6544-67863-0019_7752-110522-0018_04_66_nspkrs_2.wav,2,2,TEST,0.0,9.645,10.025,1,13.268800669657224,24.182176591717706,26.534715578810967,40.11532274406619,0.08837310891750505,0.08164371201527842,36.96959537467066,1,4.66
48,./playback/STIMULI/english/wavFilesTest/2764-36619-0018_6233-36633-0005_03_83_nspkrs_2.wav,2,2,TEST,0.0,8.442,9.033,1,7.990141380693444,33.75472781993853,36.29519793502521,495.1967591749429,1.0894761758734024,8.98988252406373,39.53842251995727,1,3.83
103,./playback/STIMULI/english/wavFilesTest/7276-90847-0021_7276-284424-0026_02_62_nspkrs_1.wav,1,1,TEST,0.0,6.468,7.3870000000000005,1,31.541433506304458,29.172453838529197,34.50439001875757,105.90266514685032,2.249433120105948,2.2331647983087493,38.63349368190029,1,2.62
11,./playback/STIMULI/english/wavFilesTest/1183-128659-0014_3615-14674-0057_03_03_nspkrs_2.wav,2,2,TEST,0.0,6.144,6.532,1,5.252430879524724,40.3093811428941,41.131812037719946,724.0079375833576,2.2074589374651605,5.48146825985323,51.62144218866442,1,3.03
87,./playback/STIMULI/english/wavFilesTest/5684-46243-0050_84-121123-0018_03_21_nspkrs_2.wav,2,2,TEST,0.0,6.8629999999999995,7.152,1,6.853474066717297,19.324664419021282,21.63961341871783,31.935015847066552,1.3770988258439445,1.4411362400510939,53.32030217034851,1,3.21
68,./playback/STIMULI/english/wavFilesTest/4018-107338-0002_4018-103416-0015_03_65_nspkrs_1.wav,1,1,TEST,0.0,8.191,8.818,1,7.08776888530376,25.877382451193558,26.66464030113887,15.174478707229412,0.09482541434709546,1.677562243579132,31.19710872999342,1,3.65
75,./playback/STIMULI/english/wavFilesTest/4236-8927-0076_6330-66016-0028_04_62_nspkrs_2.wav,2,2,TEST,0.0,8.93,9.399,1,0.3557272307002961,34.10895617839784,37.518057831152355,135.56535906043888,0.9573937155943142,0.7401144286798456,63.979627102109404,1,4.62
95,./playback/STIMULI/english/wavFilesTest/6294-86679-0038_8464-282934-0001_02_83_nspkrs_2.wav,2,2,TEST,0.0,5.542999999999999,6.4239999999999995,1,25.57005499520797,62.302389828175436,62.912817045770375,126.20511821145885,5.882825997003593,1.670972258437942,48.434453949151596,1,2.83
81,./playback/STIMULI/english/wavFilesTest/5154-6174-0016_5154-26558-0008_04_32_nspkrs_1.wav,1,1,TEST,0.0,7.053,10.270999999999999,1,67.4503788050038,34.413122882176445,37.24462377412312,109.84972771335799,2.1911556847886917,0.7225252399687747,35.27358779055488,1,4.32
3,./playback/STIMULI/english/wavFilesTest/1052-139307-0016_8014-112602-0024_03_13_nspkrs_2.wav,2,1,TEST,0.0,6.61,7.273,1,9.431261067675365,76.46237045346625,77.76141050132492,226.7939227516369,5.661782383698519,3.767078905888056,48.1284806188688,1,3.13
99,./playback/STIMULI/english/wavFilesTest/6924-114452-0012_6924-114452-0004_02_69_nspkrs_1.wav,1,1,TEST,0.0,7.189,9.265,1,4.324170210576938,20.032313552200737,23.148538406655405,15.64552183179444,2.4475990179536744,1.2970312821261842,33.14344910057113,1,2.69
105,./playback/STIMULI/english/wavFilesTest/7704-106974-0008_7704-106969-0000_04_68_nspkrs_1.wav,1,1,TEST,0.0,8.151,8.632,1,9.654667858486405,42.52426713940653,43.32814417546967,126.25782811222359,1.29756331505952,3.666799041397553,42.07543523102657,1,4.68
61,./playback/STIMULI/english/wavFilesTest/353-128309-0092_353-128309-0024_04_18_nspkrs_1.wav,1,1,TEST,0.0,7.098,7.671,1,32.47802418535029,20.142819814464676,21.406585750229578,70.27609976339204,1.1603361056969703,3.1181568564780804,36.36029890342345,1,4.18
36,./playback/STIMULI/english/wavFilesTest/2136-5143-0001_7729-102255-0000_02_90_nspkrs_2.wav,2,2,TEST,0.0,6.28,14.534,1,3.809227185044193,23.036688656556617,25.595550116931385,78.15027485160306,1.3211613248751046,2.511747999938706,47.212541496924466,1,2.9
67,./playback/STIMULI/english/wavFilesTest/3994-149798-0026_3994-149798-0015_02_97_nspkrs_1.wav,1,1,TEST,0.0,6.192,6.699,1,122.05872564786608,42.74997236983212,52.066537422343366,60.27740052804995,2.692375777786893,0.20856075357865222,48.15160141018287,1,2.97
12,./playback/STIMULI/english/wavFilesTest/121-127105-0017_121-121726-0002_02_69_nspkrs_1.wav,1,1,TEST,0.0,7.195,7.909,1,22.240079357182736,39.16560015611119,40.50687541579657,230.3299062109711,3.6188955468983544,2.4902085416101016,44.62843814865033,1,2.69
59,./playback/STIMULI/english/wavFilesTest/3368-170950-0007_5656-44577-0005_03_60_nspkrs_2.wav,2,2,TEST,0.0,7.605,8.195,1,4.165544778480552,32.75270757245338,33.59310080292077,200.0322216595223,0.8931284632939445,3.651143238530551,51.02741754552059,1,3.6
104,./playback/STIMULI/english/wavFilesTest/7302-86814-0041_7302-86814-0031_04_57_nspkrs_1.wav,1,1,TEST,0.0,7.468999999999999,8.787,1,21.701072997890634,23.248793532081248,25.642192200221146,101.41209009155068,1.3812728348743253,4.461899156814681,31.09657488856982,1,4.57
101,./playback/STIMULI/english/wavFilesTest/718-129597-0066_8063-274112-0003_03_84_nspkrs_2.wav,2,2,TEST,0.0,7.699,9.988999999999999,1,0.6442593775861383,41.7151590371759,42.80230633596842,167.37099953576822,1.1444764268595637,2.1213393097710878,43.80007707100089,1,3.84
76,./playback/STIMULI/english/wavFilesTest/4535-279852-0034_4535-279849-0002_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.795,7.24,1,65.20810131287615,29.74315723652731,36.74598338992561,89.16598439950769,0.7627872017893083,1.0715375001122567,35.874942653840954,1,2.87
16,./playback/STIMULI/english/wavFilesTest/1264-129805-0066_1264-129805-0033_02_63_nspkrs_1.wav,1,1,TEST,0.0,6.862,7.438,1,28.03314408280289,20.705100156769948,21.57936717832431,55.73314426729678,0.03694737474569365,2.263284094111299,33.10066637869954,1,2.63
2,./playback/STIMULI/english/wavFilesTest/1040-133433-0054_7475-232691-0026_04_16_nspkrs_2.wav,2,2,TEST,0.0,8.109,8.662,1,7.731452227886464,31.36883428081834,33.646783426023504,167.63135607553158,1.9411022966304419,6.221541869568426,37.06809666649934,1,4.16
47,./playback/STIMULI/english/wavFilesTest/2741-159386-0015_5660-101884-0019_03_19_nspkrs_2.wav,2,1,TEST,0.0,7.934,12.0,1,14.434167673190302,44.3979264948181,47.294909524271404,188.07084480896856,0.43356693764806664,3.479012801328608,40.07148127291938,1,3.19
32,./playback/STIMULI/english/wavFilesTest/2007-149877-0061_2007-132570-0049_03_77_nspkrs_1.wav,1,1,TEST,0.0,7.407,8.824,1,12.663213176765083,48.4625385186948,55.1042849921211,435.72819408378416,0.1250276648263604,0.5311529172101217,35.06563530563357,1,3.77
85,./playback/STIMULI/english/wavFilesTest/5393-19218-0013_5895-34622-0018_04_98_nspkrs_2.wav,2,2,TEST,0.0,10.046,10.425999999999998,1,7.8566799040840465,50.17922616260569,51.049025376823856,650.2546031095009,4.9233421047200405,1.9891768154831198,46.977647801508255,1,4.98
