fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns,RT,incorrect
48,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,2,TEST,0.0,7.678,10.61,1,21.930892710165576,38.65507373465617,39.52922949825211,98.39831979524712,4.565725194461418,3.0561670297281296,42.13416108479039,0,4.55,2.9319999999999995,0
39,./playback/STIMULI/chinese/wavFilesTest/BAC009S0091W0409_BAC009S0091W0381_04_56_nspkrs_1.wav,1,1,TEST,0.0,8.63,9.12,1,13.108588806030696,25.09463867908165,26.64236388148539,94.18874560793192,5.56914391391568,2.9142942675177466,24.76899787623773,0,4.56,0.48999999999999844,0
51,./playback/STIMULI/chinese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav,1,1,TEST,0.0,6.839,8.035,1,0.948997015637758,13.286366208594634,15.880133753790705,37.932668795320296,1.690314328036175,0.2490879911254069,33.67973798485848,0,2.59,1.1959999999999997,0
62,./playback/STIMULI/chinese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST,0.0,7.928,10.473,1,2.5995293404950246,40.80715744497643,42.172761873986246,357.66276560210474,3.4810010033094105,5.982830808348666,37.055100176481815,0,3.92,2.545000000000001,0
79,./playback/STIMULI/chinese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST,0.0,6.658,7.062,1,11.33027045550206,24.95596022294744,25.559940152328444,1.476523502256498,0.455653715988035,4.265890852700082,29.541138157981308,0,2.54,0.4039999999999999,0
9,./playback/STIMULI/chinese/wavFilesTest/BAC009S0036W0376_BAC009S0036W0336_03_34_nspkrs_1.wav,1,1,TEST,0.0,8.352,8.831,1,1.6142605110378128,18.12668382864884,18.455999366141885,1.6845611777881118,1.487127941886328,0.5338875789037019,28.87770776827423,0,3.34,0.4789999999999992,0
16,./playback/STIMULI/chinese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST,0.0,6.117000000000001,6.475,1,18.338331694475453,24.83951315090181,26.142725267837427,90.68709085900416,1.0327424792998698,0.4947049558855525,34.14307036532262,0,3.24,0.35799999999999876,0
40,./playback/STIMULI/chinese/wavFilesTest/BAC009S0092W0416_BAC009S0092W0154_04_81_nspkrs_1.wav,1,1,TEST,0.0,7.692,8.26,1,1.4886059887508483,25.533339616796013,26.15669729044579,49.73250036935258,3.348414168501753,0.06338667174905765,34.185496314384515,0,4.81,0.5679999999999996,0
20,./playback/STIMULI/chinese/wavFilesTest/BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav,2,1,TEST,0.0,6.28,8.234,1,4.598530163726196,22.47108016035145,25.76473771407162,91.53770985899887,0.6378671446578608,1.1418182246987527,50.747294558846356,0,3.1,1.9539999999999997,1
26,./playback/STIMULI/chinese/wavFilesTest/BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav,2,2,TEST,0.0,7.249,7.473,1,14.712300878272107,30.570498304622763,31.567123761654983,107.78432119734691,2.292811179731067,1.1346051843516705,58.55715290526749,0,4.27,0.2240000000000002,0
66,./playback/STIMULI/chinese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,2,TEST,0.0,7.832999999999998,9.331,1,2.4012147632085146,17.707310765532803,20.354282810116068,8.695420313024556,1.440224921172396,2.1925486742932208,32.126903936377204,0,4.71,1.498000000000001,1
4,./playback/STIMULI/chinese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST,0.0,7.702000000000001,8.043,1,0.6056201695250394,26.651700953297876,30.099504871760306,8.541811367839388,1.5220811964249812,3.6423888468674193,47.677709530704476,0,3.8,0.3409999999999984,0
12,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST,0.0,7.487,7.487,1,7.023952250179918,24.456439552895002,25.881788412835302,8.009874687467741,2.387671243351809,0.7409667479294768,44.29197409859701,0,4.43,0.0,0
33,./playback/STIMULI/chinese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST,0.0,6.999,7.56,1,13.949551125570974,10.8008937511459,14.647898539563538,43.988065038693094,1.2045542601804942,0.5738074514396772,28.74002333802523,0,3.65,0.5609999999999999,0
103,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST,0.0,6.21,6.908,1,32.52787790799283,39.28340814208912,40.38073059506666,238.89253635770928,3.023073530202028,1.044413991902573,35.18097802324256,0,2.88,0.6980000000000004,0
75,./playback/STIMULI/chinese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,1,TEST,0.0,7.6320000000000014,9.116,1,20.319201717588726,44.66185013258563,47.401622455522755,372.97676614164635,0.9463161896994235,1.4414840753451017,42.338104589562995,0,3.23,1.4839999999999982,1
71,./playback/STIMULI/chinese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST,0.0,5.8870000000000005,7.808,1,17.074302722710115,33.261897846103054,35.16989955180013,147.43859732569152,8.14927707476002,1.4447670393713563,31.876964252973977,0,3.23,1.9209999999999994,0
36,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav,1,1,TEST,0.0,7.006,7.635,1,13.173362724231794,29.878892217947666,31.77440907176364,18.391230868977463,0.3037616070058835,3.2778209805894387,28.232919936294657,0,4.16,0.6289999999999996,0
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.397,8.392999999999999,1,11.041651687457074,28.33526126620537,30.88491927701513,85.6510065734156,1.8018216172454744,5.6609432410573115,43.23992032117389,0,3.65,0.9959999999999987,0
70,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,1,TEST,0.0,6.4129999999999985,6.8420000000000005,1,6.1972416134178445,34.14366600469378,38.24054061304483,223.3194580101376,4.077404952548175,0.5152155075314653,44.66641480839068,0,3.55,0.42900000000000205,0
35,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST,0.0,7.6320000000000014,8.093,1,7.011761318110674,18.52482222910993,19.38616716421837,144.0357573869351,2.2080807478931703,0.1234432953215645,51.20181019613288,0,4.3,0.4609999999999985,0
86,./playback/STIMULI/chinese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav,2,2,TEST,0.0,7.093,9.633,1,12.315402965166669,16.884890235921684,21.159222634074453,73.28389889427888,1.6916724485063348,0.122090086296609,47.93465470367544,0,3.5,2.539999999999999,0
96,./playback/STIMULI/chinese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav,1,1,TEST,0.0,7.462999999999999,8.112,1,14.740259083424066,17.533060971647238,18.577944901357306,100.25903497878937,0.9377385982636629,0.56539187766775,29.184904187770872,0,4.55,0.6490000000000009,0
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,2,TEST,0.0,9.928,9.959,1,4.661510099441671,21.79794272667033,23.629665759189248,9.881892306287169,1.123286665126262,0.13175868548155736,37.38936786404585,0,4.92,0.030999999999998806,0
38,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav,1,1,TEST,0.0,7.811,8.294,1,2.4551329087126987,8.887981140705163,10.65286068124614,17.506271610487488,1.917436362531438,0.2688465210243862,28.46850336250016,0,3.45,0.48300000000000054,0
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,7.999,9.139,1,25.36168968807439,19.806651076863943,29.972635455079764,43.267879803237626,3.9645208876020814,0.25469123627158297,33.250517866823394,0,3.17,1.1399999999999997,0
54,./playback/STIMULI/chinese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,1,TEST,0.0,7.135,7.835,1,42.72385304336683,29.957554084618945,36.34233451180736,21.278342054598625,4.4467203632550705,0.18905605404097514,35.76907826548386,0,3.04,0.7000000000000002,0
69,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0310_BAC009S0744W0178_03_45_nspkrs_2.wav,2,2,TEST,0.0,7.009,9.416,1,13.355154840133025,26.027558183995005,30.653114853964468,89.86933354479679,0.19900175259984287,0.08671342312548802,35.894209752185205,0,3.45,2.407,0
46,./playback/STIMULI/chinese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST,0.0,10.091,10.709,1,23.43967068379078,49.21312567545538,50.193255425683915,226.79170207283573,1.4628167498713154,2.4392189489881986,46.08776545959425,0,5.0,0.6180000000000003,0
102,./playback/STIMULI/chinese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav,2,2,TEST,0.0,8.383,9.515,1,10.34829892652658,38.910630029167535,39.957327305704155,182.78674365278488,1.477765215762366,0.8833993039532402,40.950165813686795,0,4.14,1.1320000000000014,0
88,./playback/STIMULI/chinese/wavFilesTest/BAC009S0422W0435_BAC009S0727W0193_03_00_nspkrs_2.wav,2,2,TEST,0.0,6.101,6.4460000000000015,1,34.68423439235065,32.889466239749346,35.19069344213773,68.03747653736048,3.4362430126321595,0.3691249744737206,49.94345987683999,0,3.0,0.3450000000000015,0
93,./playback/STIMULI/chinese/wavFilesTest/BAC009S0661W0448_BAC009S0661W0338_03_86_nspkrs_1.wav,1,2,TEST,0.0,6.607,7.576,1,10.277153857802034,39.928461725912754,40.460717709095356,90.76514217719144,3.8762001343448222,2.384147054073168,36.799652126012674,0,3.86,0.9689999999999994,1
92,./playback/STIMULI/chinese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav,2,2,TEST,0.0,7.564,8.975,1,4.074982251522883,34.45562389828538,39.539233101569565,22.80191252279133,1.2424947116006706,3.1089348324550343,55.79265684086504,0,3.73,1.4109999999999996,0
67,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0174_BAC009S0204W0372_04_52_nspkrs_2.wav,2,2,TEST,0.0,9.14,9.713,1,5.2468384093712634,34.80615271067633,37.43171096829123,26.959698140435535,1.1336383412258186,1.8493248128991129,46.332720493615895,0,4.52,0.5729999999999986,0
77,./playback/STIMULI/chinese/wavFilesTest/BAC009S0232W0412_BAC009S0363W0133_04_42_nspkrs_2.wav,2,2,TEST,0.0,8.07,8.476,1,3.1586384348654515,32.292546414600096,34.14966850403633,25.061550831853534,1.9317881519841225,1.549231938576554,42.979808120169004,0,4.42,0.4060000000000006,0
76,./playback/STIMULI/chinese/wavFilesTest/BAC009S0221W0390_BAC009S0221W0360_02_68_nspkrs_1.wav,1,1,TEST,0.0,5.652,6.224,1,11.689819391468804,23.629872696861877,26.559549667356812,34.77414110891129,2.8409469904277422,2.4156240516169016,36.55672789149435,0,2.68,0.5720000000000001,0
34,./playback/STIMULI/chinese/wavFilesTest/BAC009S0085W0438_BAC009S0119W0152_03_70_nspkrs_2.wav,2,2,TEST,0.0,7.491,8.243,1,8.110737045932979,43.16564466234386,44.150627413763196,277.16139428363687,4.283528306006828,2.024580162895191,55.54256309316928,0,3.7,0.7520000000000007,0
106,./playback/STIMULI/chinese/wavFilesTest/BAC009S0916W0467_BAC009S0916W0386_03_18_nspkrs_1.wav,1,1,TEST,0.0,6.257999999999999,7.1770000000000005,1,9.954818874787891,29.719494012042485,30.850074938068403,77.32621998458137,1.382288298198855,0.8886536467100115,34.26138593504712,0,3.18,0.9190000000000014,0
50,./playback/STIMULI/chinese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,2,TEST,0.0,7.276,9.854,1,16.748966109981893,30.734707897471736,35.505960363955246,87.98096778047739,2.1987609634568863,0.07582244246376035,44.63401200689533,0,2.88,2.5779999999999994,0
82,./playback/STIMULI/chinese/wavFilesTest/BAC009S0339W0421_BAC009S0339W0196_03_63_nspkrs_1.wav,1,1,TEST,0.0,7.7570000000000014,8.213,1,29.10356644853186,27.90611740156204,30.962635447497156,159.7472177254341,1.7632564181555246,4.52417124107177,36.36733649707682,0,3.63,0.45599999999999774,0
80,./playback/STIMULI/chinese/wavFilesTest/BAC009S0249W0357_BAC009S0249W0241_03_63_nspkrs_1.wav,1,1,TEST,0.0,7.397,7.9620000000000015,1,9.679268456789911,21.133510478223396,22.02740106936461,116.81029258963065,1.3387909773038036,3.2919997556346487,34.580770437675106,0,3.63,0.5650000000000013,0
73,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0307_BAC009S0352W0139_03_22_nspkrs_2.wav,2,1,TEST,0.0,8.148,10.703,1,10.823290194892195,26.622768397893104,28.944242012322608,123.24188570816715,0.9381749097754196,1.583690265710047,39.736425124921276,0,3.22,2.5549999999999997,1
105,./playback/STIMULI/chinese/wavFilesTest/BAC009S0902W0425_BAC009S0902W0208_03_61_nspkrs_1.wav,1,1,TEST,0.0,8.097999999999999,10.038,1,9.82709785453244,26.107468997101265,27.02231817270935,61.36650527551068,0.40545322426721053,2.376092788895562,31.48636611327861,0,3.61,1.9400000000000013,0
56,./playback/STIMULI/chinese/wavFilesTest/BAC009S0141W0417_BAC009S0141W0289_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.885,8.252,1,27.096964946079375,21.35084917306881,26.94752917296281,154.45529489590626,2.9057454129655493,0.8238822284432814,34.80351075166472,0,2.99,0.3670000000000009,0
61,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0471_BAC009S0660W0299_04_90_nspkrs_2.wav,2,2,TEST,0.0,9.908,10.822,1,3.7092408562971,12.934479989913848,17.29730840892941,109.73839020733264,1.277673984953191,0.1849534197933309,32.492006170098556,0,4.9,0.9139999999999997,0
87,./playback/STIMULI/chinese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST,0.0,9.095,9.095,1,15.140513113635393,37.83713752483396,42.02967553326863,7.87894656365836,1.5026726962100128,2.156003278233328,39.712736289770476,0,4.5,0.0,0
19,./playback/STIMULI/chinese/wavFilesTest/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,2,TEST,0.0,6.442,9.411,1,10.377835586584396,26.837542007260556,28.804985176781468,154.20431504399562,4.115481937070328,2.036764493515548,40.7146749296763,0,3.8,2.9689999999999994,0
47,./playback/STIMULI/chinese/wavFilesTest/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav,2,2,TEST,0.0,8.208,8.52,1,4.339574797148232,25.056062912482624,27.12210183516588,15.556218635944731,0.7489835588719664,0.6814853045742241,61.69301324807567,0,4.06,0.3119999999999994,0
42,./playback/STIMULI/chinese/wavFilesTest/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav,2,2,TEST,0.0,8.971,10.913,1,5.4106803326900925,40.93549993657436,42.36941474008136,2.163260689478875,2.477870583936033,0.2155162034104308,44.27491945147912,0,4.44,1.9420000000000002,0
99,./playback/STIMULI/chinese/wavFilesTest/BAC009S0736W0311_BAC009S0736W0289_04_45_nspkrs_1.wav,1,2,TEST,0.0,8.873,9.537,1,28.15405620261577,37.53461443661376,41.11337094289871,83.14071713782073,2.5051471992858474,5.3249504434786985,36.45010059573824,0,4.45,0.6640000000000015,1
49,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav,1,1,TEST,0.0,7.045,7.521,1,19.91540871802769,18.54994188450831,19.41339533205703,119.92049276093503,1.6531963445307143,3.4166402859882794,32.4520479607572,0,3.27,0.476,0
27,./playback/STIMULI/chinese/wavFilesTest/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.482999999999999,11.215,1,9.355132016503319,56.772376029343484,57.780995075174104,108.50259531099522,0.8603662426689382,5.140019082086624,48.78830571456192,0,3.98,2.732000000000001,0
41,./playback/STIMULI/chinese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST,0.0,6.191,6.4929999999999986,1,12.696084392243733,31.591810669750036,32.80855309741198,60.57412989858671,2.3479011987107583,2.295900897224272,47.97178371550642,0,3.05,0.3019999999999987,0
63,./playback/STIMULI/chinese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav,1,1,TEST,0.0,6.909,9.246,1,56.67504778532546,44.12824607500527,53.9372265201342,272.51978926890615,6.016915027573246,3.973707128518768,36.80663791057303,0,3.82,2.3370000000000006,0
97,./playback/STIMULI/chinese/wavFilesTest/BAC009S0733W0439_BAC009S0733W0401_02_67_nspkrs_1.wav,1,1,TEST,0.0,7.1960000000000015,15.564,1,11.496633662481171,28.58728739293751,29.680855140266786,136.6248177580129,1.0388072592227342,2.5851038756004385,43.35618473784809,0,2.67,8.367999999999999,0
58,./playback/STIMULI/chinese/wavFilesTest/BAC009S0149W0322_BAC009S0510W0446_04_32_nspkrs_2.wav,2,2,TEST,0.0,8.75,9.113,1,3.196731250087737,24.40362780023752,26.24771124379707,12.258264820163904,1.5284978103147484,2.1013217367085417,42.837870295170696,0,4.32,0.36299999999999955,0
64,./playback/STIMULI/chinese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,2,TEST,0.0,8.189,8.821,1,5.242128314980789,36.87937206079668,40.43711657587954,137.5942700240144,1.3547577899974108,1.146963299566707,36.34852724618371,0,4.71,0.6319999999999997,0
31,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0461_BAC009S0072W0126_04_38_nspkrs_1.wav,1,1,TEST,0.0,7.9860000000000015,8.377,1,10.303836629993015,30.81714592931569,32.91431116117278,33.740707017156694,0.8241157416392078,0.3979096245263207,30.51550069000751,0,4.38,0.3909999999999991,0
59,./playback/STIMULI/chinese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav,2,2,TEST,0.0,6.206,9.956,1,1.2152191441065272,43.99978465711172,45.14776226350714,121.25631172063652,0.2948849786540109,1.7862642707984406,41.87993763792542,0,3.06,3.749999999999999,0
55,./playback/STIMULI/chinese/wavFilesTest/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav,1,2,TEST,0.0,7.199,7.7029999999999985,1,9.559565685744843,21.698286208814626,23.73585726858619,65.76110074539724,1.4968550406617585,1.0728366368859952,39.178099805528156,0,3.13,0.5039999999999987,1
14,./playback/STIMULI/chinese/wavFilesTest/BAC009S0043W0165_BAC009S0043W0142_02_66_nspkrs_1.wav,1,1,TEST,0.0,6.37,7.76,1,6.528674408246488,33.87687753268797,34.292275865559446,90.68230633928906,0.9944632085779554,0.9669543025335088,34.061030815604234,0,2.66,1.3899999999999997,0
28,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,1,TEST,0.0,7.785,10.193,1,10.039327860864404,32.95843266419333,33.917217676730445,93.01605231532926,2.382421562655189,3.4689106447745384,48.099534413900535,0,4.61,2.4079999999999995,1
84,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,1,TEST,0.0,9.948,10.39,1,18.118120429482587,31.22351555109468,34.26417885596459,113.86594967228922,0.3319993251513456,2.5830982692290547,28.661680128468408,0,4.92,0.44200000000000017,1
74,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,2,TEST,0.0,7.392,10.409,1,14.729660503653266,32.39179754182476,35.734987146359245,193.81395436495683,3.335236152956917,2.369302093155582,36.32738734979392,0,2.63,3.0170000000000003,1
17,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0290_BAC009S0078W0244_04_21_nspkrs_2.wav,2,1,TEST,0.0,8.511000000000001,9.053,1,0.6915442058072472,17.518124516933412,20.327143893339844,24.577871315479456,3.2029502380388504,0.6343225391886875,38.433673718937996,0,4.21,0.5419999999999998,1
29,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav,1,1,TEST,0.0,5.977,6.8660000000000005,1,13.211760472016636,45.89236350913753,46.055441452221565,91.32198425121528,1.8323266486556908,1.170898469236306,37.5069062622954,0,3.17,0.8890000000000002,0
81,./playback/STIMULI/chinese/wavFilesTest/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav,2,1,TEST,0.0,6.3260000000000005,7.62,1,2.8140037684578942,34.98308769898925,35.997575793248124,58.130122548698004,0.8982520226671014,0.18838623422917067,43.24596339518904,0,3.12,1.2939999999999996,1
5,./playback/STIMULI/chinese/wavFilesTest/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TEST,0.0,6.487,6.919,1,1.6688376245463985,29.222162820896468,30.5344285930277,3.4091653725081983,0.558550499096274,0.5207848044607317,61.03872804082885,0,2.75,0.4319999999999995,0
98,./playback/STIMULI/chinese/wavFilesTest/BAC009S0734W0238_BAC009S0905W0174_04_15_nspkrs_2.wav,2,2,TEST,0.0,8.39,8.746,1,1.7840230112432494,33.17905521704966,34.46763993616706,139.01396464550163,1.4457131282173936,1.7628820126261502,35.32924368561795,0,4.15,0.35599999999999987,0
65,./playback/STIMULI/chinese/wavFilesTest/BAC009S0191W0224_BAC009S0745W0306_04_33_nspkrs_2.wav,2,2,TEST,0.0,8.767000000000001,9.157,1,1.83897659267609,18.435040789313764,20.613795782439727,129.99175832592258,1.10189045927169,0.013643654143223216,43.372387352679176,0,4.33,0.3899999999999988,0
85,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST,0.0,6.0,6.641,1,14.538041908382326,18.441432046831874,22.83598264994238,37.42774151930917,2.539277936072711,2.7538179224868884,37.67967190844557,0,3.13,0.641,0
18,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav,1,1,TEST,0.0,8.088,8.565,1,8.546695934302619,17.957006053413227,19.057267537285703,121.49085554057376,1.058247705311384,1.912685056006751,36.90952043428069,0,4.85,0.4770000000000003,0
13,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav,1,1,TEST,0.0,7.627999999999999,8.09,1,0.3203774183182304,23.783019216985874,25.266423767098647,98.25531578086004,0.4953619444409823,1.2469045223988928,30.93263664926156,0,4.62,0.46200000000000063,0
72,./playback/STIMULI/chinese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav,2,1,TEST,0.0,8.437999999999999,8.783999999999999,1,14.734245560568638,35.56778143618674,38.74390080186087,158.9363484833745,3.650524615589811,7.2573716540139666,30.489872586995624,0,4.17,0.3460000000000001,1
89,./playback/STIMULI/chinese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST,0.0,6.0379999999999985,6.629,1,2.2388875971848283,24.885780968436485,26.57466817445681,112.05376909368357,1.834875278239036,2.708115504411282,35.76689458520753,0,2.55,0.5910000000000011,0
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.372999999999998,6.98,1,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.8700079713997586,32.13290672250538,0,2.87,0.607000000000002,0
25,./playback/STIMULI/chinese/wavFilesTest/BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav,1,1,TEST,0.0,5.983,6.346,1,15.785932142493564,21.731479605509872,22.043506472918047,96.19027774813007,1.1979025381444632,1.3666555789770172,32.224803998503816,0,2.77,0.36300000000000043,0
68,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav,1,1,TEST,0.0,6.972,7.6789999999999985,1,6.698808067622308,25.533594657593422,30.50986251365396,180.2817576372863,0.8400687585935387,1.171605591467241,32.23968995352012,0,3.84,0.7069999999999981,0
10,./playback/STIMULI/chinese/wavFilesTest/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,1,TEST,0.0,5.722,6.113,1,0.8477878537332799,34.143805586869995,34.705981991844695,22.36934155342396,1.8674548609064219,0.07633741604887234,36.51343330060962,0,3.07,0.391,0
94,./playback/STIMULI/chinese/wavFilesTest/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav,1,1,TEST,0.0,8.133,8.635,1,5.562069735992793,26.44501900800399,27.04108509242502,53.07685681618439,2.2052458562037787,1.873731633377872,28.20800593373217,0,3.52,0.5020000000000007,0
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.695,6.122999999999998,1,13.580959959564323,30.857980361487762,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693576,62.5171945910804,0,2.8,0.42799999999999816,0
21,./playback/STIMULI/chinese/wavFilesTest/BAC009S0060W0354_BAC009S0714W0158_03_64_nspkrs_2.wav,2,2,TEST,0.0,7.383999999999999,8.925,1,9.289232317893394,34.23701918153973,35.84225468074894,195.1101202408532,1.5563857558152314,1.6851956397030818,60.20019852603935,0,3.64,1.5410000000000021,0
43,./playback/STIMULI/chinese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.231,7.66,1,7.409390303869087,14.73200663395244,15.68931492443942,2.5317311268468075,1.1718283322494916,1.139801363358444,35.56460522460252,0,2.99,0.42900000000000027,0
104,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0384_BAC009S0902W0364_03_81_nspkrs_2.wav,2,2,TEST,0.0,7.724,8.276,1,0.2961528000780333,24.670993880830174,26.232812078786427,176.004075899305,2.496103318960712,1.7300630993062642,50.633885612166225,0,3.81,0.5519999999999996,0
91,./playback/STIMULI/chinese/wavFilesTest/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav,1,1,TEST,0.0,7.841,8.425,1,4.410498384272613,28.470038527413024,29.449874114095632,22.14422532558132,0.6604920217887429,1.1300667319978572,25.99068257037457,0,3.02,0.5840000000000005,0
100,./playback/STIMULI/chinese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST,0.0,6.252000000000002,10.903,1,3.667108239524538,13.625437095490494,17.66931990873678,66.78150855066815,1.1032135992087166,2.254204913222381,37.25377971626549,0,2.56,4.650999999999999,0
57,./playback/STIMULI/chinese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav,2,2,TEST,0.0,8.003,8.399,1,3.990418716928417,27.24836791582224,35.697095157732235,48.34650663529311,7.48114081554252,0.688933358053589,42.25291119702606,0,4.73,0.395999999999999,0
